stage,method,cv,n_subjects,fold,n_features,n_test_subjects,n_test_epochs,train_acc,test_acc,train_auc,test_auc
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,44,12,1,45,1.0,0.28888888888888886,1.0,0.25
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,45,12,1,45,1.0,0.4888888888888888,1.0,0.48999999999999994
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,46,12,1,45,1.0,0.6,1.0,0.68
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,47,12,1,45,1.0,0.4222222222222222,1.0,0.3
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,48,12,1,45,1.0,0.6444444444444445,1.0,0.61
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,49,12,1,45,1.0,0.8222222222222222,1.0,0.8700000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,50,12,1,45,1.0,0.4,1.0,0.38
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,51,12,1,45,1.0,0.4666666666666666,1.0,0.42000000000000004
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,52,12,1,45,1.0,0.5333333333333334,1.0,0.52
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,53,12,1,45,1.0,0.8444444444444443,1.0,0.93
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,54,12,1,45,1.0,0.6888888888888889,1.0,0.79
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,55,12,1,45,1.0,0.8222222222222222,1.0,0.8600000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,56,12,1,45,1.0,0.9333333333333332,1.0,0.9800000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,57,12,1,45,1.0,0.3777777777777778,1.0,0.32999999999999996
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,58,12,1,45,1.0,0.5333333333333333,1.0,0.51
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,59,12,1,45,1.0,0.4888888888888888,1.0,0.41000000000000003
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,60,12,1,45,1.0,0.7777777777777777,1.0,0.8300000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,61,12,1,45,1.0,0.6666666666666666,1.0,0.75
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,62,12,1,45,1.0,0.7555555555555555,1.0,0.7699999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,63,12,1,45,1.0,0.3333333333333333,1.0,0.26
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,64,12,1,45,1.0,0.4666666666666667,1.0,0.45999999999999996
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,65,12,1,45,1.0,0.7999999999999999,1.0,0.85
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,66,12,1,45,1.0,0.4666666666666667,1.0,0.37
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,67,12,1,45,1.0,0.48888888888888893,1.0,0.45
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,68,12,1,45,1.0,0.4888888888888888,1.0,0.36
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,69,12,1,45,1.0,0.5333333333333334,1.0,0.63
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,70,12,1,45,1.0,0.7777777777777777,1.0,0.85
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,71,12,1,45,1.0,0.5333333333333333,1.0,0.5599999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,72,12,1,45,1.0,0.7999999999999999,1.0,0.8799999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,73,12,1,45,1.0,0.5333333333333333,1.0,0.5599999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,74,12,1,45,1.0,0.5555555555555556,1.0,0.5900000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,75,12,1,45,1.0,0.4444444444444445,1.0,0.43
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,76,12,1,45,1.0,0.5999999999999999,1.0,0.61
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,77,12,1,45,1.0,0.4888888888888888,1.0,0.35
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,78,12,1,45,1.0,0.5111111111111111,1.0,0.45
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,79,12,1,45,0.9944444444444445,0.48888888888888893,1.0,0.5
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,80,12,1,45,1.0,0.5111111111111111,1.0,0.52
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,81,12,1,45,1.0,0.6444444444444444,1.0,0.6699999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,82,12,1,45,1.0,0.4444444444444445,1.0,0.47000000000000003
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,83,12,1,45,1.0,0.4,1.0,0.44000000000000006
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,84,12,1,45,1.0,0.4444444444444445,1.0,0.38
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,85,12,1,45,1.0,0.6,1.0,0.6799999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,86,12,1,45,1.0,0.5333333333333333,1.0,0.5700000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,87,12,1,45,1.0,0.44444444444444436,1.0,0.45999999999999996
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,89,12,1,45,1.0,0.5111111111111111,1.0,0.52
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,90,12,1,45,1.0,0.5555555555555555,1.0,0.66
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,91,12,1,45,1.0,0.4,1.0,0.36
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,93,12,1,45,1.0,0.6,1.0,0.67
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,94,12,1,45,1.0,0.7555555555555554,1.0,0.86
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,95,12,1,45,1.0,0.4666666666666666,1.0,0.51
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,96,12,1,45,0.9833333333333334,0.5111111111111111,0.9987616099071207,0.6
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,97,12,1,45,1.0,0.5555555555555556,1.0,0.58
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,98,12,1,45,1.0,0.31111111111111106,1.0,0.26
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,99,12,1,45,1.0,0.4222222222222222,1.0,0.37
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,101,12,1,45,1.0,0.6222222222222221,1.0,0.7899999999999999
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,102,12,1,45,1.0,0.6222222222222222,1.0,0.64
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,103,12,1,45,1.0,0.4666666666666666,1.0,0.47000000000000003
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,104,12,1,42,1.0,0.5777777777777777,1.0,0.5925
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,105,12,1,45,1.0,0.37777777777777777,1.0,0.44000000000000006
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,106,12,1,45,1.0,0.48888888888888893,1.0,0.43
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,107,12,1,45,1.0,0.6222222222222221,1.0,0.6900000000000001
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,108,12,1,45,0.9944444444444445,0.6222222222222221,0.9993808049535604,0.67
2,FBCSP 4-40Hz,within-subject StratifiedKFold5,106,109,12,1,45,1.0,0.5555555555555556,1.0,0.43
