stage,method,cv,n_subjects,fold,n_features,n_test_subjects,n_test_epochs,train_acc,test_acc,train_auc,test_auc
3,Riemannian occipital 7-30Hz,GroupKFold5,106,2,6,21,945,0.521716378859236,0.5121693121693122,0.5302540074185337,0.5297545984786718
3,Riemannian occipital 7-30Hz,GroupKFold5,106,3,6,21,945,0.5259026687598116,0.49417989417989416,0.5353775348155889,0.5053439286162227
3,Riemannian occipital 7-30Hz,GroupKFold5,106,4,6,21,945,0.5274725274725275,0.4984126984126984,0.5319857122552493,0.5175763928081916
3,Riemannian occipital 7-30Hz,GroupKFold5,106,5,6,21,945,0.5130821559392988,0.5428571428571428,0.5243951830983987,0.551594982078853
3,Riemannian occipital 7-30Hz recentered,GroupKFold5,106,1,6,22,987,0.5354497354497354,0.5217831813576495,0.5480195286602519,0.5256518704061101
3,Riemannian occipital 7-30Hz recentered,GroupKFold5,106,2,6,21,945,0.532967032967033,0.5354497354497354,0.5446529186001454,0.5379884063684338
3,Riemannian occipital 7-30Hz recentered,GroupKFold5,106,3,6,21,945,0.531658817373103,0.5132275132275133,0.5450396086972358,0.524224615219222
3,Riemannian occipital 7-30Hz recentered,GroupKFold5,106,4,6,21,945,0.5355834641548928,0.5185185185185185,0.549547435164689,0.524604262409632
3,Riemannian occipital 7-30Hz recentered,GroupKFold5,106,5,6,21,945,0.5198848770277341,0.5280423280423281,0.5358043116609273,0.5430734767025089
3,Riemannian frontal 7-30Hz,GroupKFold5,106,1,3,22,987,0.5116402116402117,0.5086119554204661,0.5182903407156552,0.5177637252083932
3,Riemannian frontal 7-30Hz,GroupKFold5,106,2,3,21,945,0.5138670852956567,0.5164021164021164,0.5154073552749225,0.5244684758943852
3,Riemannian frontal 7-30Hz,GroupKFold5,106,3,3,21,945,0.5136054421768708,0.5068783068783069,0.5187061989589761,0.5151493433194173
3,Riemannian frontal 7-30Hz,GroupKFold5,106,4,3,21,945,0.5125588697017268,0.5005291005291005,0.5199233415335691,0.5110143603250109
3,Riemannian frontal 7-30Hz,GroupKFold5,106,5,3,21,945,0.5086342229199372,0.5100529100529101,0.518126091093935,0.5162410394265233
3,Riemannian frontal 7-30Hz recentered,GroupKFold5,106,1,3,22,987,0.5153439153439153,0.5167173252279635,0.528201096597323,0.5295897835995564
3,Riemannian frontal 7-30Hz recentered,GroupKFold5,106,2,3,21,945,0.5133437990580848,0.5259259259259259,0.5268265298158511,0.5354931773180543
3,Riemannian frontal 7-30Hz recentered,GroupKFold5,106,3,3,21,945,0.5125588697017268,0.5174603174603175,0.5257412030955223,0.5381645195391589
3,Riemannian frontal 7-30Hz recentered,GroupKFold5,106,4,3,21,945,0.5177917320774463,0.5058201058201058,0.5298244211110932,0.5182751484855814
3,Riemannian frontal 7-30Hz recentered,GroupKFold5,106,5,3,21,945,0.5170068027210885,0.508994708994709,0.5325757005250943,0.5088306451612903
3,Riemannian TS 7-30Hz exec->exec,GroupKFold5,106,1,2080,22,990,1.0,0.6121212121212121,1.0,0.6411281105087845
3,Riemannian TS 7-30Hz exec->imag,GroupKFold5,106,1,2080,22,987,1.0,0.5896656534954408,1.0,0.6269847137001716
3,Riemannian TS 7-30Hz recentered exec->exec,GroupKFold5,106,1,2080,22,990,1.0,0.6656565656565656,1.0,0.728720364443864
3,Riemannian TS 7-30Hz recentered exec->imag,GroupKFold5,106,1,2080,22,987,1.0,0.646403242147923,1.0,0.6978471041456182
3,Riemannian TS 7-30Hz exec->exec,GroupKFold5,106,2,2080,21,945,1.0,0.5968253968253968,1.0,0.640013437849944
3,Riemannian TS 7-30Hz exec->imag,GroupKFold5,106,2,2080,21,945,1.0,0.580952380952381,1.0,0.6345845464725643
3,Riemannian TS 7-30Hz recentered exec->exec,GroupKFold5,106,2,2080,21,945,1.0,0.6793650793650794,1.0,0.7334557670772677
3,Riemannian TS 7-30Hz recentered exec->imag,GroupKFold5,106,2,2080,21,945,1.0,0.6402116402116402,1.0,0.6996550951847704
3,Riemannian TS 7-30Hz exec->exec,GroupKFold5,106,3,2080,21,945,1.0,0.6222222222222222,1.0,0.6802531849701661
3,Riemannian TS 7-30Hz exec->imag,GroupKFold5,106,3,2080,21,945,1.0,0.6042328042328042,1.0,0.6404659498207884
3,Riemannian TS 7-30Hz recentered exec->exec,GroupKFold5,106,3,2080,21,945,1.0,0.6772486772486772,1.0,0.766108512963859
3,Riemannian TS 7-30Hz recentered exec->imag,GroupKFold5,106,3,2080,21,945,1.0,0.6243386243386243,1.0,0.6707213261648746
3,Riemannian TS 7-30Hz exec->exec,GroupKFold5,106,4,2080,21,952,1.0,0.5871848739495799,1.0,0.6088012005649718
3,Riemannian TS 7-30Hz exec->imag,GroupKFold5,106,4,2080,21,945,1.0,0.5957671957671957,1.0,0.6439545967640788
3,Riemannian TS 7-30Hz recentered exec->exec,GroupKFold5,106,4,2080,21,952,1.0,0.6281512605042017,1.0,0.6770171257062146
3,Riemannian TS 7-30Hz recentered exec->imag,GroupKFold5,106,4,2080,21,945,1.0,0.6402116402116402,1.0,0.69700417480425
3,Riemannian TS 7-30Hz exec->exec,GroupKFold5,106,5,2080,21,945,1.0,0.6074074074074074,1.0,0.6587743108746092
3,Riemannian TS 7-30Hz exec->imag,GroupKFold5,106,5,2080,21,945,1.0,0.6052910052910053,1.0,0.6595388253843122
3,Riemannian TS 7-30Hz recentered exec->exec,GroupKFold5,106,5,2080,21,945,1.0,0.6529100529100529,1.0,0.7202200184543166
3,Riemannian TS 7-30Hz recentered exec->imag,GroupKFold5,106,5,2080,21,945,1.0,0.671957671957672,1.0,0.7491623965313363
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,1,2080,1,45,0.8468869123252859,0.7333333333333333,0.9265879423310154,0.8399209486166007
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,2,2080,1,45,0.8481575603557815,0.8888888888888888,0.925949248997108,0.9683794466403162
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,3,2080,1,45,0.8511224057602711,0.4888888888888889,0.9281622496358014,0.45454545454545453
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,4,2080,1,45,0.8490046590427784,0.7333333333333333,0.9270226484962001,0.741106719367589
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,5,2080,1,45,0.8496399830580262,0.5555555555555556,0.9276115793341408,0.5575396825396826
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,6,2080,1,45,0.8479457856840322,0.4888888888888889,0.9276259925463601,0.5575396825396826
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,7,2080,1,45,0.8485811096992799,0.9333333333333333,0.9259024234465041,0.9743083003952568
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,8,2080,1,45,0.8487928843710292,0.6444444444444445,0.9274259365675747,0.6304347826086957
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,9,2080,1,45,0.8490046590427784,0.5333333333333333,0.9278821856283933,0.48412698412698413
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,10,2080,1,45,0.8473104616687844,0.6,0.9265061345505257,0.7619047619047619
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,11,2080,1,45,0.849428208386277,0.5333333333333333,0.9269094418968473,0.5711462450592886
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,12,2080,1,45,0.8490046590427784,0.6222222222222222,0.9273822919836262,0.7301587301587301
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,13,2080,1,45,0.8483693350275308,0.8888888888888888,0.9258365806224746,0.9426877470355731
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,14,2080,1,45,0.8485811096992799,0.6444444444444445,0.9268107409671291,0.7035573122529644
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,15,2080,1,45,0.8498517577297755,0.8,0.9264474656792038,0.883399209486166
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,16,2080,1,45,0.8526048284625158,0.6444444444444445,0.9274069191474383,0.6897233201581028
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,17,2080,1,45,0.8483693350275308,0.6,0.9271157613726884,0.642292490118577
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,18,2080,1,45,0.8485811096992799,0.4666666666666667,0.9278906074935452,0.5019762845849802
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,19,2080,1,45,0.8458280389665396,0.7333333333333333,0.9266369207804976,0.8023715415019763
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,20,2080,1,45,0.8517577297755189,0.4888888888888889,0.927323695522688,0.598814229249012
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,21,2080,1,45,0.8490046590427784,0.5333333333333333,0.9273755404857731,0.6527777777777778
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,22,2080,1,45,0.8481575603557815,0.6888888888888889,0.92653803833876,0.7549407114624506
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,23,2080,1,45,0.8479457856840322,0.7333333333333333,0.9269300483670406,0.8122529644268774
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,24,2080,1,45,0.8500635324015248,0.6666666666666666,0.9271530545295817,0.7213438735177866
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,25,2080,1,45,0.8500635324015248,0.6,0.9273236730819362,0.642292490118577
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,26,2080,1,45,0.8496399830580262,0.8666666666666667,0.9260369854542252,0.9444444444444444
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,27,2080,1,45,0.849428208386277,0.4888888888888889,0.9276383775754052,0.5217391304347826
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,28,2080,1,45,0.8528166031342651,0.5111111111111111,0.9274924975380515,0.5454545454545454
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,29,2080,1,45,0.8466751376535366,0.9777777777777777,0.9254190976483168,1.0
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,30,2080,1,45,0.849428208386277,0.7777777777777778,0.9269946595942067,0.8115079365079365
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,31,2080,1,45,0.8498517577297755,0.9333333333333333,0.9259739744811339,0.9604743083003953
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,32,2080,1,45,0.8470986869970352,0.8444444444444444,0.9258205185984694,0.9702380952380951
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,33,2080,1,45,0.8504870817450233,0.8,0.9265308905107393,0.8853754940711462
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,34,2080,1,45,0.8483693350275308,0.9111111111111111,0.9260560853365177,0.9722222222222222
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,35,2080,1,45,0.8485811096992799,0.7777777777777778,0.926595090599169,0.792490118577075
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,36,2080,1,45,0.8496399830580262,0.6444444444444445,0.9276794620623338,0.6185770750988142
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,37,2080,1,45,0.8523930537907666,0.5555555555555556,0.9272451147136286,0.6185770750988142
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,38,2080,1,45,0.8504870817450233,0.37777777777777777,0.9278603055681142,0.43083003952569165
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,39,2080,1,45,0.8479457856840322,0.6,0.9269598556122485,0.6284584980237155
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,40,2080,1,45,0.8513341804320204,0.5111111111111111,0.9271373958698136,0.5515873015873016
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,41,2080,1,45,0.8504870817450233,0.6444444444444445,0.9269625457554924,0.7876984126984127
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,42,2080,1,45,0.8504870817450233,0.9333333333333333,0.9259197927747079,0.9426877470355731
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,43,2080,1,45,0.8470986869970352,0.8222222222222222,0.9265395021062528,0.8695652173913044
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,44,2080,1,45,0.8500635324015248,0.6666666666666666,0.9276270547559967,0.7055335968379446
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,45,2080,1,45,0.8481575603557815,0.7111111111111111,0.9269817434175117,0.7549407114624506
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,46,2080,1,45,0.8498517577297755,0.5333333333333333,0.9280822335608229,0.6047430830039526
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,47,2080,1,45,0.8485811096992799,0.5777777777777777,0.9271950571240605,0.619047619047619
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,48,2080,1,45,0.8504870817450233,0.7777777777777778,0.9268119968344967,0.8517786561264822
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,49,2080,1,45,0.8462515883100381,0.9111111111111111,0.9261272219710506,0.9446640316205535
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,50,2080,1,45,0.8492164337145277,0.6222222222222222,0.9268839659267869,0.6699604743083004
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,51,2080,1,45,0.8487928843710292,0.6,0.9273525763999885,0.6666666666666666
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,52,2080,1,45,0.8487928843710292,0.8222222222222222,0.9263617119797716,0.8948412698412699
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,53,2080,1,45,0.850275307073274,0.6222222222222222,0.9263729814847473,0.7233201581027668
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,54,2080,1,45,0.8517577297755189,0.6888888888888889,0.9270052458969337,0.816205533596838
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,55,2080,1,45,0.8479457856840322,0.8888888888888888,0.9258496774239846,0.9762845849802371
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,56,2080,1,45,0.8485811096992799,0.7555555555555555,0.9267827530657966,0.8379446640316205
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,57,2080,1,45,0.8496399830580262,0.6666666666666666,0.9265931469068184,0.751984126984127
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,58,2080,1,45,0.850275307073274,0.6444444444444445,0.9278077317565139,0.6369047619047619
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,59,2080,1,45,0.8519695044472682,0.5111111111111111,0.9277390189060807,0.501984126984127
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,60,2080,1,45,0.8470986869970352,0.8444444444444444,0.9258966823828285,0.9229249011857708
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,61,2080,1,45,0.8490046590427784,0.8444444444444444,0.9264472570690531,0.8972332015810277
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,62,2080,1,45,0.847734011012283,0.9555555555555556,0.9258425010943903,0.9881422924901186
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,63,2080,1,45,0.8487928843710292,0.6444444444444445,0.9274571538421379,0.5592885375494071
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,64,2080,1,45,0.8500635324015248,0.5777777777777777,0.9278809375156982,0.6067193675889327
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,65,2080,1,45,0.8481575603557815,0.7333333333333333,0.9264903467415486,0.8511904761904762
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,66,2080,1,45,0.8534519271495129,0.4222222222222222,0.9284631036034963,0.4901185770750988
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,67,2080,1,45,0.8490046590427784,0.6444444444444445,0.9272676972792709,0.6976284584980238
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,68,2080,1,45,0.8466751376535366,0.7111111111111111,0.9266248725967409,0.7667984189723321
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,69,2080,1,45,0.8515459551037696,0.6222222222222222,0.9275518974883212,0.5853174603174602
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,70,2080,1,45,0.8443456162642948,0.8666666666666667,0.9259291220751522,0.9347826086956522
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,71,2080,1,45,0.8475222363405337,0.8444444444444444,0.9264935447520263,0.9288537549407114
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,72,2080,1,45,0.8481575603557815,0.9333333333333333,0.9257638858115155,0.9822134387351779
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,73,2080,1,45,0.8490046590427784,0.7333333333333333,0.9265488313347257,0.8478260869565217
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,74,2080,1,45,0.849428208386277,0.5333333333333333,0.9277521156112547,0.5853174603174603
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,75,2080,1,45,0.8498517577297755,0.7333333333333333,0.9270007357588678,0.8300395256916996
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,76,2080,1,45,0.8483693350275308,0.5111111111111111,0.9270386158295479,0.6403162055335968
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,77,2080,1,45,0.8509106310885218,0.4888888888888889,0.9276074528794761,0.5119047619047619
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,78,2080,1,45,0.8515459551037696,0.5111111111111111,0.9281900579129798,0.48814229249011853
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,79,2080,1,45,0.8504870817450233,0.5777777777777777,0.9276857217030208,0.6225296442687747
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,80,2080,1,45,0.8466751376535366,0.7333333333333333,0.9269758229455962,0.733201581027668
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,81,2080,1,45,0.8475222363405337,0.8444444444444444,0.9260441236440894,0.9031620553359684
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,82,2080,1,45,0.8506988564167726,0.6666666666666666,0.9268746366983143,0.733201581027668
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,83,2080,1,45,0.8481575603557815,0.7555555555555555,0.9264336219376348,0.8320158102766798
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,84,2080,1,45,0.8464633629817874,0.6444444444444445,0.927698479335759,0.6541501976284585
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,85,2080,1,45,0.8490046590427784,0.9555555555555556,0.9259183907798518,0.9960474308300395
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,86,2080,1,45,0.8496399830580262,0.6888888888888889,0.9269496040160485,0.7351778656126483
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,87,2080,1,45,0.8511224057602711,0.5777777777777777,0.927749053300267,0.5928853754940712
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,89,2080,1,45,0.8475222363405337,0.6444444444444445,0.9271010478978801,0.7083333333333334
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,90,2080,1,45,0.8479457856840322,0.4888888888888889,0.9276053461915015,0.5652173913043479
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,91,2080,1,45,0.8447691656077934,0.7555555555555555,0.9261957247763076,0.8992094861660078
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,93,2080,1,45,0.8449809402795425,0.8888888888888888,0.9266008597242854,0.9150197628458498
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,94,2080,1,45,0.8473104616687844,0.8666666666666667,0.9258726080436152,0.9683794466403162
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,95,2080,1,45,0.849428208386277,0.6,0.9271392638521102,0.6146245059288538
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,96,2080,1,45,0.850275307073274,0.6222222222222222,0.9272539057173819,0.6739130434782609
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,97,2080,1,45,0.847734011012283,0.6444444444444445,0.9268479048705749,0.6798418972332015
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,98,2080,1,45,0.8515459551037696,0.5777777777777777,0.9275685877700992,0.6936758893280632
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,99,2080,1,45,0.8513341804320204,0.5111111111111111,0.9278473697741788,0.5039525691699605
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,101,2080,1,45,0.8496399830580262,0.5111111111111111,0.9278109496205217,0.5059288537549407
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,102,2080,1,45,0.8504870817450233,0.8,0.9262249685450077,0.8794466403162056
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,103,2080,1,45,0.847734011012283,0.5555555555555556,0.9275696436763399,0.7015810276679841
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,104,2080,1,42,0.8499470899470899,0.5,0.9271191397010972,0.5102040816326531
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,105,2080,1,45,0.8517577297755189,0.4666666666666667,0.9280479665870096,0.5671936758893281
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,106,2080,1,45,0.8466751376535366,0.6666666666666666,0.9268256582753864,0.6607142857142858
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,107,2080,1,45,0.8506988564167726,0.7333333333333333,0.9270219294460758,0.753968253968254
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,108,2080,1,45,0.8479457856840322,0.7555555555555555,0.9271839129848972,0.8043478260869565
3,Riemannian TS 7-30Hz recentered C=0.001,LOSO,106,109,2080,1,45,0.8464633629817874,0.5555555555555556,0.9266229269377885,0.6284584980237153
3,Riemannian TS 7-30Hz recentered C=0.001,GroupKFold5,106,1,2080,22,987,0.8544973544973545,0.690982776089159,0.9351753861384364,0.7574015521701639
3,Riemannian TS 7-30Hz recentered C=0.001,GroupKFold5,106,2,2080,21,945,0.869178440607012,0.6783068783068783,0.9409778826918679,0.7483581661634398
3,Riemannian TS 7-30Hz recentered C=0.001,GroupKFold5,106,3,2080,21,945,0.8683935112506541,0.6444444444444445,0.9421716032738553,0.7002607012954435
3,Riemannian TS 7-30Hz recentered C=0.001,GroupKFold5,106,4,2080,21,945,0.8605442176870748,0.7132275132275132,0.9354208835167592,0.7892400584088078
3,Riemannian TS 7-30Hz recentered C=0.001,GroupKFold5,106,5,2080,21,945,0.8642072213500785,0.656084656084656,0.942321505589824,0.7422894265232974
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,1,2080,1,45,0.9032189750105888,0.6666666666666666,0.9679767056341364,0.7845849802371542
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,2,2080,1,45,0.9034307496823379,0.8444444444444444,0.9673920141804272,0.9367588932806324
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,3,2080,1,45,0.9053367217280813,0.4888888888888889,0.9690170940170941,0.46442687747035577
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,4,2080,1,45,0.9047013977128335,0.6444444444444445,0.9681701077167073,0.6758893280632411
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,5,2080,1,45,0.9040660736975857,0.6222222222222222,0.9685158685505308,0.5972222222222223
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,6,2080,1,45,0.9068191444303262,0.4888888888888889,0.9685612695264249,0.5376984126984127
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,7,2080,1,45,0.9027954256670903,0.8666666666666667,0.9671476601577356,0.9565217391304348
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,8,2080,1,45,0.9053367217280813,0.5777777777777777,0.9686618033501878,0.6106719367588933
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,9,2080,1,45,0.9044896230410843,0.4222222222222222,0.9686787810591503,0.43650793650793646
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,10,2080,1,45,0.9038542990258365,0.6222222222222222,0.9676832520590083,0.7579365079365079
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,11,2080,1,45,0.9040660736975857,0.5333333333333333,0.9680879387428506,0.5691699604743083
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,12,2080,1,45,0.904277848369335,0.6222222222222222,0.9685732800936957,0.6984126984126984
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,13,2080,1,45,0.9036425243540872,0.8888888888888888,0.9673035659181755,0.9367588932806324
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,14,2080,1,45,0.9053367217280813,0.6,0.9685566693105666,0.6324110671936759
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,15,2080,1,45,0.9040660736975857,0.8,0.9677531629672688,0.8320158102766798
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,16,2080,1,45,0.9057602710715799,0.6,0.9689084915830871,0.5889328063241106
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,17,2080,1,45,0.9051249470563321,0.6,0.968416794046517,0.6146245059288538
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,18,2080,1,45,0.9061838204150784,0.4666666666666667,0.9690060904185034,0.4881422924901186
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,19,2080,1,45,0.9013130029648454,0.7111111111111111,0.9679808320236533,0.7786561264822134
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,20,2080,1,45,0.9034307496823379,0.5777777777777777,0.9679625323831873,0.4980237154150198
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,21,2080,1,45,0.9068191444303262,0.6,0.9684344288338497,0.6349206349206349
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,22,2080,1,45,0.9040660736975857,0.6444444444444445,0.9681617887283034,0.7134387351778656
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,23,2080,1,45,0.9053367217280813,0.6888888888888889,0.9685480576486178,0.7766798418972333
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,24,2080,1,45,0.9040660736975857,0.7111111111111111,0.968054860592443,0.7035573122529645
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,25,2080,1,45,0.9019483269800932,0.5777777777777777,0.9684698350525859,0.6106719367588933
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,26,2080,1,45,0.9036425243540872,0.8444444444444444,0.9673005770982402,0.9226190476190476
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,27,2080,1,45,0.9049131723845828,0.5111111111111111,0.9688351740618744,0.5454545454545455
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,28,2080,1,45,0.9070309191020753,0.5333333333333333,0.9686101333784967,0.5454545454545454
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,29,2080,1,45,0.9015247776365947,1.0,0.9668909269664936,1.0
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,30,2080,1,45,0.9053367217280813,0.6,0.9682019174652816,0.7242063492063492
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,31,2080,1,45,0.9036425243540872,0.8666666666666667,0.9674662176163387,0.9545454545454546
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,32,2080,1,45,0.9040660736975857,0.8222222222222222,0.9670936769796935,0.9345238095238095
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,33,2080,1,45,0.9027954256670903,0.7555555555555555,0.9677759478137312,0.8616600790513834
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,34,2080,1,45,0.902583650995341,0.8222222222222222,0.9675980015041824,0.9166666666666666
3,Riemannian TS 7-30Hz recentered C=0.01,LOSO,106,35,2080,1,45,0.9034307496823379,0.7111111111111111,0.9679775350445303,0.7588932806324111
